,permit_number,s_name,s_address,city,z_code,p_fee,c_number,contractor,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,latitude,longitude,neighborhood
1670,PAA160553,UPMC MONTEFIORE - 3459 5TH AVE.,,PITTSBURGH,15232.0,650,4216,364,FLOOR TILE/MASTIC AND PIPE INSULATION/FITTINGS ON 4TH FLOOR RECEIVING,1625,t,2016-12-19,2017-12-19,2,f,f,2017-04-30,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
1671,PAA160554,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,650,4220,364,"FLOOR TILE/MASTIC ON 1ST FLOOR EXAM ROOMS 1-4,2ND FLOOR SUITE 200 AND SUITE 236 WAITING ROOM",1375,t,2016-12-12,2017-02-25,2,t,f,2017-02-25,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
1674,PAA160558,713 PENN AVE.,,PITTSBURGH,15219.0,150,3903,320,FLOOR TILE/MASTIC ON 2ND AND 8TH FLOORS,280,t,2016-12-12,2017-06-12,2,t,f,2017-06-12,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1675,PAA160559,711 PENN AVE.,,PITTSBURGH,15219.0,650,3902,320,"LINOLEUM/FLOOR TILE/MASTIC ON 2ND,3RD,4TH,5TH,6TH FLOORS AND BOILER PACKING IN BASEMENT",8002,t,2016-12-12,2017-06-12,2,t,f,2017-06-12,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1678,PAA160561,MAGEE WOMENS HOSPITAL​,300 HALKET ST,PITTSBURGH,15213.0,150,4279,326,MASTIC IN 3700 WING/3RD FLOOR,524,t,2016-12-09,2016-12-23,2,t,f,2016-12-23,RENOVATION,40.4370860222289,-79.9615430224765,South Oakland
1679,PAA160562,CMU - DONNER HALL,5000 FORBES AVE,PITTSBURGH,15213.0,350,10807,345,FLOOR TILE/MASTIC ON EAST REAR SRAIRWELLS,665,t,2016-12-19,2017-01-30,2,f,f,2017-01-30,RENOVATION,40.4442129846549,-79.94339909741,Squirrel Hill North
1680,PAA160563,UNIVERSITY OF PITTSBURGH - SALK HALL,3501  TERRACE ST,PITTSBURGH,15213.0,150,4054,316,VAT/MASTIC IN ROOM 538,192,t,2016-12-16,2017-12-14,2,t,f,2017-12-14,RENOVATION,40.4426888828033,-79.9628372268336,West Oakland
1684,PAA170001,USX TOWER,600 GRANT ST,PITTSBURGH,15219.0,650,4829,317,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4413629674267,-79.9948560626431,Central Business District
1687,PAA160569,ALLEGHENY GENERAL HOSPITAL,320 E NORTH AVE,PITTSBURGH,15212.0,350,406073,357,FLOOR TILE/MASTIC ON 2ND FLOOR CLINICAL DIETICIAN,900,t,2016-12-14,2016-12-16,2,t,f,2016-12-16,RENOVATION,40.457069446526,-80.0036975361617,Central Northside
1690,PAA160572,Residential Demolition,28  ELLERS ST,PITTSBURGH,15213.0,650,7660,331,Ordered Demolition by City of Pittsburgh.  Demolished with ACM in place.  All debris assumed ACM,0,f,2016-12-06,2016-12-12,2,f,f,2016-12-12,DEMOLITION,40.4411355332128,-79.9670787746664,West Oakland
1691,PAA160573,815 Proctor Way,,PITTSBURGH,15210.0,650,7658,331,Ordered Demolition - all debris ACM,0,f,2016-12-01,2016-12-05,2,f,f,2016-12-05,DEMOLITION,40.4165098705609,-80.0115480369298,Mount Washington
1692,PAA160574,5442 Kincaid,,PITTSBURGH,15206.0,650,7959,331,Ordered Demolition - all debris ACM,0,f,2016-12-01,2016-12-04,2,f,f,2016-12-04,DEMOLITION,40.4635841004999,-79.9368308315355,Bloomfield
1693,PAA160575,921 Wilhelm,,PITTSBURGH,15220.0,650,4820,340,Ordered Demolition - all debris acm,0,f,2016-12-01,2016-12-15,2,t,f,2016-12-15,DEMOLITION,40.4425718077447,-80.0522248187462,Crafton Heights
1694,PAA160576,PROPEL NORTHSIDE - 1805 BUENE VISTA STREET,,PITTSBURGH,15212.0,150,3848,311,ELEVATOR DOORS,192,t,2016-12-28,2017-01-30,1,t,f,2017-01-30,RENOVATION,40.4836020796647,-80.048861018958,Brighton Heights
1696,PAA160578,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,150,4241,364,floor tile/mastic on 4th floor room 4218,112,t,2016-12-21,2016-12-25,2,f,f,2016-12-25,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
1699,PAA160579,ST. PAUL BAPTIST CHURCH,6701  PENN AVE,PITTSBURGH,15208.0,150,16430,310,PIPE INSULATION AND FITTINGS IN BASEMENT,161,t,2016-12-30,2017-02-03,1,t,t,2016-12-31,RENOVATION,40.4540401274173,-79.9117549390087,Point Breeze North
1700,PAA160580,ROGERS MS - PPS,5525  COLUMBO ST,PITTSBURGH,15206.0,650,3849,311,"FLOOR TILE/MASTIC IN ROOMS 8,12,4,3,CAFETERIA,MUDROOM, AUDITORIUM.TSI ON 1ST FLOOR/BASEMENT AND FLOOR FILLER IN 1ST FLOOR AUDITORIUM",3963,t,2016-12-30,2017-01-31,1,t,f,2017-01-31,RENOVATION,40.4691349160897,-79.9305586984343,Garfield
1702,PAA160582,TWO PNC PLAZA,620  LIBERTY AVE,PITTSBURGH,15222.0,650,4281,326,"MASTIC ON FLOORS 3,4,5,6,7,8,26 AND 29",8000,t,2017-01-09,2017-12-31,1,f,f,2017-12-31,RENOVATION,40.4418188313799,-80.0008354490418,Central Business District
1704,PAA170005,UNIVERSITY OF PITTSBURGH - SALK HALL,3501  TERRACE ST,PITTSBURGH,15213.0,650,4060,316,VAT/MASTIC ON 5TH FLOOR,15000,t,2017-01-04,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4426888828033,-79.9628372268336,West Oakland
1705,PAA170004,UNIVERSITY OF PITTSBURGH CATHEDRAL OF LEARNING,4200 5TH AVE,PITTSBURGH,15213.0,650,4836,317,"PIPE INSULATION ON FLOORS 2409,2528 AND PLASTER CEILING IN ROOMS 2501,2102A,2502,2508,2530,2569",1300,t,2017-01-03,2017-05-30,2,f,f,2017-04-30,RENOVATION,40.4443102647694,-79.9531966404474,North Oakland
1706,PAA170006,VERIZON,,PITTSBURGH,15212.0,650,4827,317,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4836020796647,-80.048861018958,Brighton Heights
1707,PAA170007,VERIZON SEVENTH AVE.,,PITTSBURGH,15222.0,650,4829,317,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
1710,PAA170010,UNIVERISITY OF PITTSBURGHMEDICAL CENTER,3600  FORBES AVE,PITTSBURGH,15213.0,650,4236,364,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4402724391202,-79.9574438099624,Central Oakland
1713,PAA170013,UNIVERSITY OF PITTSBURGH,3412 FORBES AVE,PITTSBURGH,15213.0,650,2930742,371,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4386494675368,-79.9607123239138,Central Oakland
1717,PAA170017,DUQUESNE UNIVERSITY - 600 FORBES AVE.,,PITTSBURGH,15222.0,650,00291847,321,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
1718,PAA170018,DUQUESNE LIGHT COMPANY,2645  NEW BEAVER AVE,PITTSBURGH,15233.0,650,11563,329,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4651937475232,-80.0369259399891,Marshall-Shadeland
1721,PAA170021,TWO GATEWAY CENTER,603 STANWIX ST,PITTSBURGH,15222.0,650,46075,308,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4422341420667,-80.0045902640842,Central Business District
1722,PAA170022,DUQUESNE CLUB,325  6TH AVE,PITTSBURGH,15222.0,650,46069,308,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4421355489082,-79.9984736562728,Central Business District
1723,PAA170023,CATHOLIC DIOCESE OF PITTSBURGH,111 BLVD OF THE ALLIES,PITTSBURGH,15222.0,650,45072,308,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4395296997538,-80.0044366428394,Central Business District
1724,PAA170024,PPG INDUSTRIES - ONE PPG PLACE,,PITTSBURGH,15222.0,650,16450,310,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
1726,PAA170026,ALLEGHENY HEALTH NETWORK,30  ISABELLA ST,PITTSBURGH,15212.0,650,406079,357,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4481433317906,-80.0031516530389,North Shore
1727,PAA170028,UPMC - 200 LOTHROP STREET,,PITTSBURGH,15232.0,650,4285,326,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
1728,PAA170029,K & L GATES,210 6TH AVE,PITTSBURGH,15222.0,650,4287,326,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4420061338605,-80.0000298225206,Central Business District
1730,PAA170031,NOVA PLACE/TOWER 1,100 S COMMONS ST,PITTSBURGH,15212.0,850,16541,412,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4510114242591,-80.0051923989784,Allegheny Center
1732,PAA170034,FIRST NATIONAL BANK,100  FEDERAL ST,PITTSBURGH,15212.0,650,46099,308,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4477993564896,-80.0037669983711,North Shore
1733,PAA170035,CHAMBER OF COMMERCE BLDG,411  7TH AVE,PITTSBURGH,15219.0,650,10861,364,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4429013742763,-79.9962852848508,Central Business District
1734,PAA170036,UPMC MERCY - 1400 LOCUST STREET,,PITTSBURGH,15222.0,650,4844,317,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
1735,PAA170037,,5445  PENN AVE,PITTSBURGH,15206.0,150,2106,357,DUCT WRAP IN BASEMENT AND FLOORING ON 2ND FLOOR,178,f,2017-01-12,2017-01-31,2,t,f,2017-01-31,DEMOLITION,40.4647911159735,-79.934627798771,Garfield
1736,PAA170038,COUNTY OFFICE BUILDING,542 FORBES AVE,PITTSBURGH,15219.0,650,3937,320,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4377527428062,-79.9958806222119,Central Business District
1737,PAA170027,CATHOLIC DIOCESE OF PITTSBURGH,111 BLVD OF THE ALLIES,PITTSBURGH,15222.0,650,16453,310,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4395296997538,-80.0044366428394,Central Business District
1738,PAA170032,NOVA PLACE/TOWER 2,100 S COMMONS ST,PITTSBURGH,15212.0,850,16542,412,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4510114242591,-80.0051923989784,Allegheny Center
1745,PAA170045,PITTSBURGH PUBLIC SCHOOLS SERVICE CENTER,1305 MURIEL ST,PITTSBURGH,15203.0,850,109775,303,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4302937979388,-79.9848246379356,South Side Flats
1748,PAA170049,UNIVERSITY OF PITTSBURGH - HILL BUILDING,3434  5TH AVE,PITTSBURGH,15213.0,650,4284,326,"CHALK BOARD GLUE IN BASEMENT,VAT/MASTIC ON 1ST FLOOR,CEILING TILE ON 1ST/2ND FLOOR,SINK UNDER COATING,VAT/MASTIC ON 2ND FLOOR AND WINDOW CAULKING",11890,t,2017-01-09,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4397572741396,-79.9607497532591,Central Oakland
1752,PAA170050,NRG ENERGY CENTER,111 S COMMONS ST,PITTSBURGH,15212.0,850,4072,316,O&M PLAN,0,t,2017-01-01,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4497652459488,-80.0063155023687,Allegheny Center
1753,PAA170051,UNION TRUST BUILDING,501  GRANT ST,PITTSBURGH,15219.0,650,4830,317,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4399495171312,-79.9970354982139,Central Business District
1755,PAA170053,UPMC SCAIFE HALL - 3550 TERRACE STREET,,PITTSBURGH,15213.0,850,4250,364,FLOOR TILE/MASTIC AND PIPE INSULATION ON 5TH FLOOR WEST WING,7800,t,2017-01-30,2017-06-30,2,t,f,2017-06-30,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
1759,PAA170057,FIRST NATIONAL BANK,559  GRANT ST,PITTSBURGH,15219.0,200,46113,308,FLOOR TILE/MASTIC IN REAR VESTIBULE/JANITORS CLOSET,66,t,2017-01-16,2017-01-18,2,t,f,2017-01-18,RENOVATION,40.4407241268015,-79.9963011995097,Central Business District
1760,PAA170058,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224.0,850,2108,357,VCT/MASTIC ON 3RD FLOORNUCLEAR MEDICINE AREA,3200,t,2017-01-30,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4621317678598,-79.9462630434165,Bloomfield
1761,PAA170059,DUQUESNE CLUB,325  6TH AVE,PITTSBURGH,15222.0,850,46112,308,CEILING ON 1ST FLOOR PATIO ROOM,1600,t,2017-01-24,2017-03-30,2,t,f,2017-03-30,RENOVATION,40.4421355489082,-79.9984736562728,Central Business District
1763,PAA170061,OMNI WILLIAM PENN,530 WILLIAM PENN PL,PITTSBURGH,15219.0,850,4067,316,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4406048517784,-79.9965890506309,Central Business District
1764,PAA170062,UNIVERSITY OF PITTSBURGH 3412 FORBES AVE.,,PITTSBURGH,15219.0,850,4074,316,O&M PLAN,0,t,2017-01-01,2017-01-31,2,f,f,2017-01-31,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1766,PAA170064,CMU,5000 FORBES AVE,PITTSBURGH,15213.0,850,10841,345,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4442129846549,-79.94339909741,Squirrel Hill North
1767,PAA170065,SPIRIT HOUSE - MARGARET MORRISON STREET,,PITTSBURGH,15213.0,450,10842,345,"FLOOR TILE ON 1ST FLOOR LIVING ROOM,DINING ROOM,CLOSET,PIPE INSULSTION IN REAR STAIRWELL/BASEMENT,BOILER INSULATION IN BASEMENT AND TRANSITE SIDING",970,f,2017-02-02,2017-05-31,2,f,f,2017-03-31,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
1769,PAA170067,STOCK EXCHANGE,333  4TH AVE,PITTSBURGH,15222.0,450,4856,317,ROOFING TAR AND CHAULKING,645,f,2017-02-06,2017-02-28,2,t,f,2017-02-28,RENOVATION,40.4391678392865,-80.0000516003403,Central Business District
1776,PAA170074,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,450,4255,364,FLOOR TILE/MASTICON 3RD FLOOR BREAKROOM AND WOMENS LOCKER ROOM,588,t,2017-02-08,2017-12-30,2,t,f,2017-12-30,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
1780,PAA170079,AHN WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224.0,850,11384,308,O&M PLAN,0,t,2017-01-01,2017-12-31,2,f,f,2017-12-31,RENOVATION,40.4621317678598,-79.9462630434165,Bloomfield
1781,PAA170080,745 MT. PLEASANT ROAD,,PITTSBURGH,15219.0,450,15716,360,FLOOR TILE/MASTIC ON 1ST AND 2ND FLOORS,950,t,2017-02-10,2018-02-10,2,t,f,2018-02-10,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1782,PAA170081,1461 CHICAGO STREET,,PITTSBURGH,15219.0,850,15716,360,FLOOR TILE/MASTIC ON 1ST AND 2ND FLOOR,1100,f,2017-02-10,2018-02-10,2,t,f,2018-02-10,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1785,PAA170075,,713  PENN AVE,PITTSBURGH,15222.0,850,3951/3954,320,FLOOR TILE ON 1ST FLOOR,1920,f,2017-02-02,2017-02-28,2,t,f,2017-02-28,RENOVATION,40.4500426348274,-79.9033783334914,Point Breeze North
1786,PAA170084,RITE AID,4411  HOWLEY ST,PITTSBURGH,15224.0,850,109843,303,FLOOR TILE/MASTIC ON RETAIL SALES AREA,8500,t,2017-02-13,2017-03-31,2,f,f,2017-03-31,RENOVATION,40.46468947558,-79.9527734975847,Bloomfield
1787,PAA170085,SPENCER UNITED METHODIST CHURCH,117 SPENCER AVE,PITTSBURGH,15227.0,200,10852,345,FLOOR TILE IN BASEMENT STORAGE AREA,220,t,2017-02-06,2017-03-31,2,t,f,2017-03-31,RENOVATION,40.3857509027604,-79.9773976767254,Carrick
1788,PAA170086,,852 N LINCOLN AVE,PITTSBURGH,15233.0,450,26176,429,WALL PLASTER AND FLOOR TILE/MASTIC ON 3RD FLOOR LIVING AREA,320,f,2017-02-09,2019-09-09,2,t,f,2017-09-09,RENOVATION,40.4512672834708,-80.0159630655991,Allegheny West
1789,PAA170087,UNIVERSITY OF PITTSBURGH CATHEDRAL OF LEARNING,4200 5TH AVE,PITTSBURGH,15213.0,200,4870,317,"PIPE INSULATION IN SHAFT 2428M,2409,2469J AND FLOOR TILE ON 24TH FLOOR",3304,t,2017-02-06,2017-04-30,2,t,f,2017-04-30,RENOVATION,40.4443102647694,-79.9531966404474,North Oakland
1791,PAA170090,UPMC MONTEFIORE - 3459 FIFTH AVE,,PITTSBURGH,15232.0,850,4259,364,FLOOR TILE/MASTIC ON 8TH FLOOR PHASES 2 THROUGH 7,9833,t,2017-02-27,2018-02-27,2,t,t,2017-12-31,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
1795,PAA170092,PENN PLAZA APARTMENTS,5600  PENN AVE,PITTSBURGH,15206.0,850,42352,301,"POPCORN CEILING,FLOOR TILE/MASTIC THROUGHOUT APT'S/LOBBY AND WINDOW CAULKING",1640050,t,2017-02-20,2017-12-31,2,t,f,2017-12-31,DEMOLITION,40.4634845219475,-79.9306541963189,East Liberty
1796,PAA170093,ONE PNC PLAZA,249 5TH AVE,PITTSBURGH,15222.0,150,4874,317,FIREPROOFING ON 16TH FLOOR/MECHANICAL SPACE AND FLOOR TILE/MASTIC ON 17TH FLOOR/CORE AREA,1000,t,2017-01-25,2017-06-30,2,t,f,2017-03-15,RENOVATION,40.4412085391936,-80.0005561215261,Central Business District
1802,PAA170101,CHESS SUBSTATION - 171 W WARINGTON AVE.,,PITTSBURGH,15211.0,850,012376,321,VAT IN GARAGE,1500,t,2017-02-22,2017-06-22,2,t,f,2017-06-22,RENOVATION,40.4397493680815,-80.0282994643649,Duquesne Heights
1803,PAA170100,DUQUESNE LIGHT CO,2833 NEW BEAVER AVE,PITTSBURGH,15233.0,850,012377,321,O&M PLAN,0,t,2017-02-20,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4682711197127,-80.0388145367821,Marshall-Shadeland
1804,PAA170102,UPMC WESTERN PSYCHIATIC,3811 OHARA ST,PITTSBURGH,15213.0,850,4878,317,"FLOOR TILE,PLASTER CEILING AND PIPE INSULATION ON 7TH FLOOR",1230,t,2017-02-21,2017-06-30,2,t,f,2017-04-30,RENOVATION,40.4437217511991,-79.9599021155951,North Oakland
1806,PAA170104,MAGEE WOMENS HOSPITAL​,300 HALKET ST,PITTSBURGH,15213.0,850,4291,326,FLOOR TILE/MASTIC ON 3RD FLOOR 3800 WING,19940,t,2017-02-20,2017-08-31,2,f,f,2017-08-31,RENOVATION,40.4370860222289,-79.9615430224765,South Oakland
1810,PAA170108,,7204  THOMAS BLVD,PITTSBURGH,15208.0,850,7733,331,PLASTER CEILING IN SUIT 1-2,1800,f,2017-02-17,2017-03-01,2,t,f,2017-03-01,RENOVATION,40.4508883262435,-79.8999835969087,Point Breeze North
1811,PAA170109,CHATHAM UNIVERSITY -  EASTSIDE CAFE,6585  PENN AVE,PITTSBURGH,15206.0,850,42356,301,FLOOR TILE ON 2ND FLOOR,25000,t,2017-02-22,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4546003162535,-79.9128615121004,Larimer
1812,PAA170110,GIANT EAGLE,4110  BRIGHTON RD,PITTSBURGH,15212.0,450,46169,308,TILE/MASTIC IN 5 AISLES,880,t,2017-02-16,2017-03-31,2,t,f,2017-03-31,RENOVATION,40.4892712420516,-80.0434693494012,Brighton Heights
1815,PAA170113,TWO PNC PLAZA,620  LIBERTY AVE,PITTSBURGH,15222.0,200,4292,326,MASTIC IN FLOORS 11 AND 15,1000,t,2017-02-14,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4418188313799,-80.0008354490418,Central Business District
1816,PAA170114,ONE PNC PLAZA,249 5TH AVE,PITTSBURGH,15222.0,200,4882,317,"FLOOR TILE/MASTIC ON B-LEVEL GARY DILLMORE OFFICE,B-LEVEL LIGHTHOUSE ELEC. STORAGE AND B-LEVEL OFFICE ADJACENT TO LIGHTHOUSE",816,t,2017-02-21,2017-03-10,2,t,f,2017-03-10,RENOVATION,40.4412085391936,-80.0005561215261,Central Business District
1817,PAA170115,UPMC WESTERN PSYCHIATIC,3811 OHARA ST,PITTSBURGH,15213.0,200,4881,317,PLASTER CEILING AND PIPE INSULATION ON 2ND FLOOR,2071,t,2017-02-21,2017-06-30,2,f,f,2017-04-30,RENOVATION,40.4437217511991,-79.9599021155951,North Oakland
1818,PAA170116,PENN ROSE APARTMENT,1627  PENN AVE,PITTSBURGH,15222.0,850,109867,303,FLOOR TILE/MASTIC ON 1ST FLOOR,1000,t,2017-02-27,2017-03-03,2,t,f,2017-03-03,RENOVATION,40.4494652300271,-79.9869224929111,Strip District
1819,PAA170117,COUNTY OFFICE BUILDING,542 FORBES AVE,PITTSBURGH,15219.0,850,15641/3958,320,"VAT,PIPE INSULATION AND CEILING ON WEIGHT AND MEASURES FLOOR",7372,t,2017-02-20,2017-12-30,2,f,f,2017-03-30,RENOVATION,40.4377527428062,-79.9958806222119,Central Business District
1821,PAA170119,CARNEGIE MUSEUM,4400  FORBES AVE,PITTSBURGH,15213.0,450,42369,301,FLOOR TILE/MASTIC ON 1ST FLOOR PC- 1-5 ELECTRICAL VAULT,614,t,2017-03-01,2017-03-31,2,t,f,2017-03-31,RENOVATION,40.4437064529995,-79.9491020730779,North Oakland
1823,PAA170121,NORTH VIEW HEIGHTS,750  MT PLEASANT RD,PITTSBURGH,15214.0,450,109881,303,FLOOR TILE/MASTIC ON 1ST FLOOR,600,f,2017-03-06,2017-03-10,2,t,f,2017-03-10,RENOVATION,40.4758261818462,-79.9992602514994,Northview Heights
1824,PAA170122,BREWHOUSE - 2100 MARY STREET,,PITTSBURGH,15203.0,450,15796,360,CORK MASTIC ON GROUND FLOOR GARAGE AREA,300,t,2017-03-02,2018-03-02,2,t,f,2018-03-02,RENOVATION,40.4302967261038,-79.995109250721,South Side Flats
1829,PAA170128,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,450,4272,364,FLOOR TILE/MASTIC ON 3RD FLOOR - HALLWAY IN FROUNT OF MRI,450,t,2017-02-28,2017-03-03,2,t,f,2017-03-03,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
1830,PAA170129,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,850,4273,364,O&M PLAN,0,t,2017-03-13,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
1832,PAA170131,VA HOSPITAL - UNIVERSITY DRIVE C,,PITTSBURGH,15213.0,850,109901,303,O&M PLAN,0,t,2017-03-13,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
1833,PAA170132,ALLEGHENY COUNTY HEALTH DEPARTMENT CLACK CENTER,3901 PENN AVE,PITTSBURGH,15224.0,150,15742,320,FLOOR TILE/MASTIC ON 1ST FLOOR VASTIBULE AND 2NS FLOOR,4064,t,2017-03-13,2017-08-11,2,t,f,2017-08-11,RENOVATION,40.465556298995,-79.9602944506386,Lower Lawrenceville
1834,PAA170133,1205 CHARTIERS AVE.,,PITTSBURGH,15220.0,850,16659,441,PIPE COATING/TAPE IN SOUTHEAST AREA OF BUILDING AND ROOFING,4814,f,2017-03-08,2017-06-09,2,t,f,2017-06-09,DEMOLITION,40.4425718077447,-80.0522248187462,Crafton Heights
1836,PAA170135,CARNEIGIE LIBRARY - CARRICK,1815  BROWNSVILLE RD,PITTSBURGH,15210.0,450,6824,340,VAT IN STAIRWELL AND ROOFING,860,f,2017-03-13,2017-05-31,2,t,f,2017-05-31,DEMOLITION,40.3969015924339,-79.9874598290853,Carrick
1837,PAA170136,533 MT. PLEASANT ROAD - UNIT #1001,,PITTSBURGH,15219.0,450,15822,360,FLOOR TILE/MASTIC IN KITCHEN,900,t,2017-03-13,2018-03-13,2,t,f,2018-03-13,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
1839,PAA170138,THE BRISTOL INC.,154 N BELLEFIELD AVE,PITTSBURGH,15213.0,850,16694,310,FLOOR TILE/MASTIC ON HALLWAYS/CLOSETS ON FLOORS 2 - 9,1088,t,2017-03-15,2017-06-16,2,t,f,2017-06-16,RENOVATION,40.4482595796566,-79.9520317235582,North Oakland
1840,PAA170139,1205 CHARTIERS AVE.,,PITTSBURGH,15220.0,850,16691,441,ROOFING SHINGLES ON STORAGE SHEDS,7000,f,2017-03-08,2017-06-09,2,t,f,2017-06-09,DEMOLITION,40.4425718077447,-80.0522248187462,Crafton Heights
1841,PAA170140,ONE AND TWO PNC PLAZA,,PITTSBURGH,15222.0,850,13354,317,O&M PLAN,0,t,2017-03-01,2017-12-31,2,t,f,2017-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
1842,PAA170141,MACYS,400  5TH AVE,PITTSBURGH,15219.0,850,5209/5216,430,"TSI,PLASTER AND SPLIME CEILING",24575,t,2017-03-10,2018-03-10,2,f,f,2018-03-10,RENOVATION,40.4431923328703,-79.9561377219759,North Oakland
1844,PAA170144,SPIRIT HOUSE - 5170 MARGARET MORRISON STREET,,PITTSBURGH,15213.0,400,10883,345,ROOFING,2100,f,2017-03-14,2017-05-31,2,t,f,2017-05-31,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
1845,PAA170145,,2548  PERRYSVILLE AVE,PITTSBURGH,15214.0,850,2075,340,BUILDING DEBRIS,0,f,2017-03-23,2017-03-30,2,t,f,2017-03-30,DEMOLITION,40.4709899770942,-80.0085808981017,Perry South
1846,PAA170123,,2535  WYLIE AVE,PITTSBURGH,15219.0,850,3134,335,DEBRIS,0,f,2017-02-14,2017-02-24,2,t,f,2017-02-24,DEMOLITION,40.448727179764,-79.9706885788532,Middle Hill
1847,PAA170142,PROPEL NORTHSIDE,,PITTSBURGH,15212.0,200,3940,311,WINDOW CAULKING,186,t,2017-03-09,2017-04-28,2,t,f,2017-04-28,RENOVATION,40.4836020796647,-80.048861018958,Brighton Heights
